week;Date;PTE;period_from;period_until;upward_incident_reserve;downward_incident_reserve;upward;downward;incentive_component_EURMwh;take_from_system;feed_into_system;Regulation_state;purchase_kWhPTE;sell_kWhPTE;absolute_kWhPTE;imbalance_kWhPTE;downward_reserve_kWh_PTE;downward_power_kWh_PTE;upward_power_kWh_PTE;upward_reserve_kWh_PTE;upward_incident_reserve_kWh_PTE;downward_incident_reserve_kWh_PTE;volume_kWhPTE;totals_kWhPTE
12;03/16/2024;81;20:00;20:15;;;68.51;63.46;0;68.51;50.71;2;-97586;34911;132497;-62675;0;-779;1979;0;0;;2758;1200
12;03/16/2024;82;20:15;20:30;;;;;0;50.71;50.71;0;-128287;38077;166364;-90210;0;-498;0;0;0;;498;-498
12;03/16/2024;83;20:30;20:45;;;;;0;50.71;50.71;0;-134436;37448;171883;-96988;0;-498;0;0;0;;498;-498
12;03/16/2024;84;20:45;21:00;;;;;0;50.71;50.71;0;-148517;33854;182371;-114663;0;-498;0;0;0;;498;-498
12;03/16/2024;85;21:00;21:15;;;89.8;63.46;0;89.8;89.8;1;-81454;57763;139217;-23691;0;-498;25779;0;0;;26277;25281
12;03/16/2024;86;21:15;21:30;;;89.8;63.46;0;89.8;89.8;1;-78686;41749;120434;-36937;0;-498;23764;0;0;;24262;23266
12;03/16/2024;87;21:30;21:45;;;74.75;63.46;0;74.75;74.75;1;-58327;47311;105637;-11016;0;-498;4921;0;0;;5419;4423
12;03/16/2024;88;21:45;22:00;;;34;63.46;0;34;34;1;-86596;50586;137182;-36009;0;-498;16;0;0;;514;-482
12;03/16/2024;89;22:00;22:15;;;;;0;50.71;50.71;0;-61228;98649;159877;37422;0;-498;0;0;0;;498;-498
12;03/16/2024;90;22:15;22:30;;;74.41;63.46;0;74.41;74.41;1;-80064;74657;154721;-5407;0;-498;5364;0;0;;5862;4866
12;03/16/2024;91;22:30;22:45;;;;;0;50.71;50.71;0;-59579;71304;130882;11725;0;-498;0;0;0;;498;-498
12;03/16/2024;92;22:45;23:00;;;;54.99;0;54.99;54.99;-1;-60235;72188;132423;11954;0;-1566;0;0;0;;1566;-1566
12;03/16/2024;93;23:00;23:15;;;;58.96;0;58.96;58.96;-1;-52744;122239;174983;69495;0;-2276;0;0;0;;2276;-2276
12;03/16/2024;94;23:15;23:30;;;;;0;48.73;48.73;0;-70693;66797;137490;-3896;0;-498;0;0;0;;498;-498
12;03/16/2024;95;23:30;23:45;;;;61.96;0;61.96;61.96;-1;-69002;73438;142440;4437;0;-669;0;0;0;;669;-669
12;03/16/2024;96;23:45;00:00;;;;51.2;0;51.2;51.2;-1;-63815;90371;154186;26555;0;-2489;0;0;0;;2489;-2489
12;03/17/2024;1;00:00;00:15;;;87.73;51.2;0;87.73;87.73;1;-81151;64780;145931;-16370;0;-181;2259;0;0;;2440;2078
12;03/17/2024;2;00:15;00:30;;;87.73;22.82;0;22.82;22.82;-1;-40909;111101;152010;70192;0;-7481;430;0;0;;7911;-7051
12;03/17/2024;3;00:30;00:45;;;;22.36;0;22.36;22.36;-1;-52007;84800;136808;32793;0;-12662;0;0;0;;12662;-12662
12;03/17/2024;4;00:45;01:00;;;;36.57;0;36.57;36.57;-1;-40008;63588;103596;23580;0;-23817;0;0;0;;23817;-23817
12;03/17/2024;5;01:00;01:15;;;;23.69;0;23.69;23.69;-1;-68834;83477;152311;14643;0;-17235;0;0;0;;17235;-17235
12;03/17/2024;6;01:15;01:30;;;;42.29;0;42.29;42.29;-1;-52641;73362;126003;20720;0;-19681;0;0;0;;19681;-19681
12;03/17/2024;7;01:30;01:45;;;;37.77;0;37.77;37.77;-1;-56632;71927;128559;15295;0;-28232;0;0;0;;28232;-28232
12;03/17/2024;8;01:45;02:00;;;;-26.69;0;-26.69;-26.69;-1;-59411;98192;157604;38781;0;-42044;0;0;0;;42044;-42044
12;03/17/2024;9;02:00;02:15;;;1887.1;43.8;0;1887.1;43.8;2;-93650;20515;114165;-73135;0;-7721;49057;0;0;;56778;41336
12;03/17/2024;10;02:15;02:30;;;86.69;53;0;86.69;53;2;-50671;63328;113999;12658;0;-1516;12002;0;0;;13518;10486
12;03/17/2024;11;02:30;02:45;;;;46.69;0;46.69;46.69;-1;-53996;74682;128678;20686;0;-4517;0;0;0;;4517;-4517
12;03/17/2024;12;02:45;03:00;;;;46.57;0;46.57;46.57;-1;-71459;108223;179682;36764;0;-10613;0;0;0;;10613;-10613
12;03/17/2024;13;03:00;03:15;;;80.32;46.57;0;80.32;80.32;1;-71438;29252;100690;-42185;0;-383;10060;0;0;;10443;9677
12;03/17/2024;14;03:15;03:30;;;67.69;;0;67.69;67.69;1;-70199;43880;114079;-26319;0;0;2594;0;0;;2594;2594
12;03/17/2024;15;03:30;03:45;;;76.69;;0;76.69;76.69;1;-74733;50773;125506;-23960;0;0;2082;0;0;;2082;2082
12;03/17/2024;16;03:45;04:00;;;67.61;;0;67.61;67.61;1;-57626;53508;111135;-4118;0;0;902;0;0;;902;902
12;03/17/2024;17;04:00;04:15;;;;;0;58.3;58.3;0;-21051;59031;80082;37980;0;0;0;0;0;;0;0
12;03/17/2024;18;04:15;04:30;;;;;0;58.31;58.31;0;-38326;59336;97663;21010;0;0;0;0;0;;0;0
12;03/17/2024;19;04:30;04:45;;;;;0;58.41;58.41;0;-60361;73661;134023;13300;0;0;0;0;0;;0;0
12;03/17/2024;20;04:45;05:00;;;82.69;;0;82.69;82.69;1;-63008;47043;110050;-15965;0;0;2116;0;0;;2116;2116
12;03/17/2024;21;05:00;05:15;;;90.02;;0;90.02;90.02;1;-66195;43971;110165;-22224;0;0;10738;0;0;;10738;10738
12;03/17/2024;22;05:15;05:30;;;77.02;;0;77.02;77.02;1;-54513;48544;103057;-5968;0;0;9877;0;0;;9877;9877
12;03/17/2024;23;05:30;05:45;;;78.69;;0;78.69;78.69;1;-70613;63443;134056;-7170;0;0;5932;0;0;;5932;5932
12;03/17/2024;24;05:45;06:00;;;57.8;54;0;54;54;-1;-67215;70296;137511;3081;0;-341;7;0;0;;348;-334
12;03/17/2024;25;06:00;06:15;;;134.5;54;0;134.5;134.5;1;-102557;48338;150895;-54219;0;-6;31119;0;0;;31125;31113
12;03/17/2024;26;06:15;06:30;;;113.4;;0;113.4;113.4;1;-91120;64602;155722;-26519;0;0;14877;0;0;;14877;14877
12;03/17/2024;27;06:30;06:45;;;;;0;56.21;56.21;0;-82939;63049;145989;-19890;0;0;0;0;0;;0;0
12;03/17/2024;28;06:45;07:00;;;;38.03;0;38.03;38.03;-1;-79891;108753;188644;28862;0;-2602;0;0;0;;2602;-2602
12;03/17/2024;29;07:00;07:15;;;80.44;2.69;0;80.44;2.69;2;-60123;83773;143896;23650;0;-9572;1380;0;0;;10952;-8192
12;03/17/2024;30;07:15;07:30;;;87.56;-72.59;0;87.56;-72.59;2;-65986;74400;140387;8414;0;-32762;179;0;0;;32941;-32583
12;03/17/2024;31;07:30;07:45;;;;-103.69;0;-103.69;-103.69;-1;-86617;114569;201186;27952;0;-30258;0;0;0;;30258;-30258
12;03/17/2024;32;07:45;08:00;;;;-140.79;0;-140.79;-140.79;-1;-101700;148325;250025;46625;0;-44375;0;0;0;;44375;-44375
12;03/17/2024;33;08:00;08:15;;;;-41.02;0;-41.02;-41.02;-1;-86356;100957;187312;14601;0;-34823;0;0;0;;34823;-34823
12;03/17/2024;34;08:15;08:30;;;;-51.17;0;-51.17;-51.17;-1;-100313;149030;249343;48716;0;-51121;0;0;0;;51121;-51121
12;03/17/2024;35;08:30;08:45;;;;-40;0;-40;-40;-1;-119488;168937;288425;49449;0;-48453;0;0;0;;48453;-48453
12;03/17/2024;36;08:45;09:00;;;;-64.29;0;-64.29;-64.29;-1;-119198;142867;262065;23669;0;-42054;0;0;0;;42054;-42054
12;03/17/2024;37;09:00;09:15;;;70.32;36.57;0;70.32;36.57;2;-104167;69875;174042;-34291;0;-6111;501;0;0;;6612;-5610
12;03/17/2024;38;09:15;09:30;;;70.32;44.52;0;44.52;44.52;-1;-150943;147374;298317;-3568;0;-1900;9;0;0;;1909;-1891
12;03/17/2024;39;09:30;09:45;;;;36.52;0;36.52;36.52;-1;-155984;163821;319805;7838;0;-17124;0;0;0;;17124;-17124
12;03/17/2024;40;09:45;10:00;;;;-36;0;-36;-36;-1;-156694;176065;332759;19371;0;-30411;0;0;0;;30411;-30411
12;03/17/2024;41;10:00;10:15;;;;-107.06;0;-107.06;-107.06;-1;-107025;122140;229164;15115;0;-28522;0;0;0;;28522;-28522
12;03/17/2024;42;10:15;10:30;;;52.99;-423.88;0;60.26;-423.88;2;-83880;149437;233316;65557;0;-70137;19;0;0;;70156;-70118
12;03/17/2024;43;10:30;10:45;;;77.02;-224.99;0;77.02;-224.99;2;-118769;122922;241691;4154;0;-46445;1121;0;0;;47566;-45324
12;03/17/2024;44;10:45;11:00;;;;-86.39;0;-86.39;-86.39;-1;-166429;176639;343068;10210;0;-22131;0;0;0;;22131;-22131
12;03/17/2024;45;11:00;11:15;;;;-222.99;0;-222.99;-222.99;-1;-101548;125116;226664;23567;0;-36983;0;0;0;;36983;-36983
12;03/17/2024;46;11:15;11:30;;;69.31;-82.5;0;69.31;-82.5;2;-104836;119226;224062;14391;0;-35623;227;0;0;;35850;-35396
12;03/17/2024;47;11:30;11:45;;;72.3;-99.69;0;72.3;-99.69;2;-102194;133329;235523;31135;0;-21202;518;0;0;;21720;-20684
12;03/17/2024;48;11:45;12:00;;;113.4;-97.69;0;113.4;-97.69;2;-130165;138059;268224;7894;0;-18734;2909;0;0;;21643;-15825
12;03/17/2024;49;12:00;12:15;;;;43.5;0;43.5;43.5;-1;-182758;144130;326888;-38629;0;-5775;0;0;0;;5775;-5775
12;03/17/2024;50;12:15;12:30;;;;;0;57.16;57.16;0;-169084;127175;296259;-41909;0;0;0;0;0;;0;0
12;03/17/2024;51;12:30;12:45;;;;;0;56.31;56.31;0;-161296;132208;293503;-29088;0;0;0;0;0;;0;0
12;03/17/2024;52;12:45;13:00;;;;-30;0;-30;-30;-1;-142529;149109;291638;6580;0;-11189;0;0;0;;11189;-11189
12;03/17/2024;53;13:00;13:15;;;;-40.5;0;-40.5;-40.5;-1;-133281;153723;287004;20442;0;-30648;0;0;0;;30648;-30648
12;03/17/2024;54;13:15;13:30;;;54.79;-88.39;0;61.16;-88.39;2;-106083;136326;242409;30243;0;-27279;112;0;0;;27391;-27167
12;03/17/2024;55;13:30;13:45;;;54.19;-224.99;0;60.86;-224.99;2;-84903;192831;277734;107927;0;-48344;185;0;0;;48529;-48159
12;03/17/2024;56;13:45;14:00;;;;-59;0;-59;-59;-1;-107262;168047;275308;60785;0;-35416;0;0;0;;35416;-35416
12;03/17/2024;57;14:00;14:15;;;;-357.06;0;-357.06;-357.06;-1;-101192;200144;301337;98952;0;-95855;0;0;0;;95855;-95855
12;03/17/2024;58;14:15;14:30;;;;-375.96;0;-375.96;-375.96;-1;-130210;175109;305319;44899;0;-108157;0;0;0;;108157;-108157
12;03/17/2024;59;14:30;14:45;;;;-123.64;0;-123.64;-123.64;-1;-131115;202673;333788;71558;0;-65592;0;0;0;;65592;-65592
12;03/17/2024;60;14:45;15:00;;;;-171.19;0;-171.19;-171.19;-1;-119532;199006;318538;79474;0;-61799;0;0;0;;61799;-61799
12;03/17/2024;61;15:00;15:15;;;;-314.82;0;-314.82;-314.82;-1;-111024;174276;285300;63252;0;-78440;0;0;0;;78440;-78440
12;03/17/2024;62;15:15;15:30;;;;-62.79;0;-62.79;-62.79;-1;-118856;171037;289893;52181;0;-76459;0;0;0;;76459;-76459
12;03/17/2024;63;15:30;15:45;;;;-10;0;-10;-10;-1;-135615;172388;308002;36773;0;-35826;0;0;0;;35826;-35826
12;03/17/2024;64;15:45;16:00;;;87.12;-36;0;87.12;-36;2;-134815;150094;284909;15279;0;-21379;2714;0;0;;24093;-18665
12;03/17/2024;65;16:00;16:15;;;113.5;63.78;0;113.5;63.78;2;-197310;171480;368790;-25830;0;-334;17115;0;0;;17449;16781
12;03/17/2024;66;16:15;16:30;;;105.02;43.5;0;105.02;43.5;2;-137564;133774;271338;-3789;0;-7879;1459;0;0;;9338;-6420
12;03/17/2024;67;16:30;16:45;;;113.5;65.52;0;113.5;65.52;2;-85628;132258;217886;46630;0;-82;8958;0;0;;9040;8876
12;03/17/2024;68;16:45;17:00;;;;63.77;0;63.77;63.77;-1;-84357;169463;253820;85106;0;-85;0;0;0;;85;-85
12;03/17/2024;69;17:00;17:15;;;;-113.74;0;-113.74;-113.74;-1;-148814;168972;317786;20159;0;-20358;0;0;0;;20358;-20358
12;03/17/2024;70;17:15;17:30;;;66.47;10.52;0;67;10.52;2;-133619;166096;299716;32477;0;-8130;171;0;0;;8301;-7959
12;03/17/2024;71;17:30;17:45;;;66.47;;0;66.47;66.47;1;-119931;136996;256927;17065;0;0;462;0;0;;462;462
12;03/17/2024;72;17:45;18:00;;;102.13;;0;102.13;102.13;1;-145061;144514;289575;-547;0;0;13626;0;0;;13626;13626
12;03/17/2024;73;18:00;18:15;;;98.37;;0;98.37;98.37;1;-128589;104441;233030;-24148;0;0;17764;0;0;;17764;17764
12;03/17/2024;74;18:15;18:30;;;70.49;;0;70.49;70.49;1;-108412;98074;206486;-10338;0;0;8779;0;0;;8779;8779
12;03/17/2024;75;18:30;18:45;;;100.51;;0;100.51;100.51;1;-125358;106118;231476;-19241;0;0;11909;0;0;;11909;11909
12;03/17/2024;76;18:45;19:00;;;90.02;;0;90.02;90.02;1;-164682;152938;317620;-11744;0;0;10531;0;0;;10531;10531
12;03/17/2024;77;19:00;19:15;;;;;0;67.28;67.28;0;-192316;132402;324719;-59914;0;0;0;0;0;;0;0
12;03/17/2024;78;19:15;19:30;;;;66.72;0;66.72;66.72;-1;-134149;126469;260617;-7680;0;-40;0;0;0;;40;-40
12;03/17/2024;79;19:30;19:45;;;;36.57;0;36.57;36.57;-1;-102447;151019;253466;48572;0;-10707;0;0;0;;10707;-10707
12;03/17/2024;80;19:45;20:00;;;;-40;0;-40;-40;-1;-103266;185263;288529;81997;0;-38342;0;0;0;;38342;-38342
12;03/17/2024;81;20:00;20:15;;;;22.52;0;22.52;22.52;-1;-104895;229973;334868;125078;0;-36081;0;0;0;;36081;-36081
12;03/17/2024;82;20:15;20:30;;;;4.03;0;4.03;4.03;-1;-126173;200773;326946;74600;0;-33514;0;0;0;;33514;-33514
12;03/17/2024;83;20:30;20:45;;;;38.03;0;38.03;38.03;-1;-124295;181512;305808;57217;0;-26623;0;0;0;;26623;-26623
12;03/17/2024;84;20:45;21:00;;;;20.72;0;20.72;20.72;-1;-125151;175230;300381;50079;0;-31455;0;0;0;;31455;-31455
12;03/17/2024;85;21:00;21:15;;;;28.52;0;28.52;28.52;-1;-130830;148482;279312;17652;0;-12520;0;0;0;;12520;-12520
12;03/17/2024;86;21:15;21:30;;;;36.52;0;36.52;36.52;-1;-122751;147547;270298;24796;0;-21152;0;0;0;;21152;-21152
12;03/17/2024;87;21:30;21:45;;;;44.03;0;44.03;44.03;-1;-121421;132953;254375;11532;0;-19975;0;0;0;;19975;-19975
12;03/17/2024;88;21:45;22:00;;;;46.57;0;46.57;46.57;-1;-115945;110433;226378;-5512;0;-4355;0;0;0;;4355;-4355
12;03/17/2024;89;22:00;22:15;;;113.4;;0;113.4;113.4;1;-138765;86729;225494;-52036;0;0;13284;0;0;;13284;13284
12;03/17/2024;90;22:15;22:30;;;83.8;;0;83.8;83.8;1;-140665;94460;235125;-46205;0;0;6328;0;0;;6328;6328
12;03/17/2024;91;22:30;22:45;;;76.47;;0;76.47;76.47;1;-184028;79027;263055;-105002;0;0;3961;0;0;;3961;3961
12;03/17/2024;92;22:45;23:00;;;84.22;;0;84.22;84.22;1;-180632;75746;256378;-104886;0;0;19395;0;0;;19395;19395
12;03/17/2024;93;23:00;23:15;;;73.24;;0;73.24;73.24;1;-104178;80879;185057;-23299;0;0;3901;0;0;;3901;3901
12;03/17/2024;94;23:15;23:30;;;98.46;;0;98.46;98.46;1;-136216;68915;205131;-67302;0;0;5762;0;0;;5762;5762
12;03/17/2024;95;23:30;23:45;;;76.57;;0;76.57;76.57;1;-149457;60312;209770;-89145;0;0;11959;0;0;;11959;11959
12;03/17/2024;96;23:45;00:00;;;64.77;;0;64.77;64.77;1;-146120;71385;217504;-74735;0;0;1602;0;0;;1602;1602
12;03/18/2024;1;00:00;00:15;;;;28.57;0;28.57;28.57;-1;-59316;114332;173648;55015;0;-16544;0;0;0;;16544;-16544
12;03/18/2024;2;00:15;00:30;;;;38.03;0;38.03;38.03;-1;-56671;106395;163067;49724;0;-5039;0;0;0;;5039;-5039
12;03/18/2024;3;00:30;00:45;;;;36.57;0;36.57;36.57;-1;-74705;130873;205577;56168;0;-18423;0;0;0;;18423;-18423
12;03/18/2024;4;00:45;01:00;;;;38.03;0;38.03;38.03;-1;-95470;120319;215789;24849;0;-26948;0;0;0;;26948;-26948
12;03/18/2024;5;01:00;01:15;;;;26.57;0;26.57;26.57;-1;-67332;130722;198054;63390;0;-6210;0;0;0;;6210;-6210
12;03/18/2024;6;01:15;01:30;;;;51.69;0;51.69;51.69;-1;-84308;83774;168081;-534;0;-679;0;0;0;;679;-679
12;03/18/2024;7;01:30;01:45;;;;62.69;0;62.69;62.69;-1;-73788;73176;146965;-612;0;-809;0;0;0;;809;-809
12;03/18/2024;8;01:45;02:00;;;74.03;62.69;0;74.03;74.03;1;-91390;56901;148292;-34489;0;-60;1764;0;0;;1824;1704
12;03/18/2024;9;02:00;02:15;;;71.18;;0;71.18;71.18;1;-90549;55014;145564;-35535;0;0;3195;0;0;;3195;3195
12;03/18/2024;10;02:15;02:30;;;71.99;;0;71.99;71.99;1;-113243;48818;162060;-64425;0;0;5332;0;0;;5332;5332
12;03/18/2024;11;02:30;02:45;;;62.5;;0;62.5;62.5;1;-120346;54902;175247;-65444;0;0;925;0;0;;925;925
12;03/18/2024;12;02:45;03:00;;;69.04;;0;69.04;69.04;1;-121913;35074;156987;-86839;0;0;825;0;0;;825;825
12;03/18/2024;13;03:00;03:15;;;;;0;63.53;63.53;0;-85419;48790;134209;-36628;0;0;0;0;0;;0;0
12;03/18/2024;14;03:15;03:30;;;;;0;63.52;63.52;0;-84924;40858;125782;-44066;0;0;0;0;0;;0;0
12;03/18/2024;15;03:30;03:45;;;;;0;63.44;63.44;0;-76768;41849;118617;-34919;0;0;0;0;0;;0;0
12;03/18/2024;16;03:45;04:00;;;63.36;;0;63.36;63.36;1;-67758;40403;108161;-27354;0;0;23;0;0;;23;23
12;03/18/2024;17;04:00;04:15;;;63.28;;0;63.28;63.28;1;-110184;80136;190321;-30048;0;0;619;0;0;;619;619
12;03/18/2024;18;04:15;04:30;;;63.36;43.69;0;43.69;43.69;-1;-66356;93032;159387;26676;0;-4276;75;0;0;;4351;-4201
12;03/18/2024;19;04:30;04:45;;;;46.69;0;46.69;46.69;-1;-45361;81917;127278;36556;0;-7046;0;0;0;;7046;-7046
12;03/18/2024;20;04:45;05:00;;;;45.68;0;45.68;45.68;-1;-50872;96028;146899;45156;0;-15284;0;0;0;;15284;-15284
12;03/18/2024;21;05:00;05:15;;;;55.69;0;55.69;55.69;-1;-93931;69098;163029;-24832;0;-7636;0;0;0;;7636;-7636
12;03/18/2024;22;05:15;05:30;;;;57.69;0;57.69;57.69;-1;-64765;70258;135023;5492;0;-2517;0;0;0;;2517;-2517
12;03/18/2024;23;05:30;05:45;;;68.37;57.69;0;68.37;68.37;1;-67328;53938;121266;-13389;0;-213;1470;0;0;;1683;1257
12;03/18/2024;24;05:45;06:00;;;67.03;;0;67.03;67.03;1;-58293;73317;131610;15024;0;0;1401;0;0;;1401;1401
12;03/18/2024;25;06:00;06:15;;;;38.49;0;38.49;38.49;-1;-119177;124854;244031;5677;0;-7286;0;0;0;;7286;-7286
12;03/18/2024;26;06:15;06:30;;;71.85;;0;71.85;71.85;1;-94766;86084;180849;-8682;0;0;191;0;0;;191;191
12;03/18/2024;27;06:30;06:45;;;79.59;;0;79.59;79.59;1;-108540;69057;177597;-39483;0;0;9023;0;0;;9023;9023
12;03/18/2024;28;06:45;07:00;;;82.81;;0;82.81;82.81;1;-117906;60160;178066;-57745;0;0;22056;0;0;;22056;22056
12;03/18/2024;29;07:00;07:15;;;87.7;61.69;0;87.7;61.69;2;-107951;91829;199780;-16122;0;-383;11051;0;0;;11434;10668
12;03/18/2024;30;07:15;07:30;;;70.89;61.69;0;70.89;70.89;1;-125760;105482;231242;-20278;0;-2;139;0;0;;141;137
12;03/18/2024;31;07:30;07:45;;;74.14;;0;74.14;74.14;1;-142698;97059;239757;-45639;0;0;5269;0;0;;5269;5269
12;03/18/2024;32;07:45;08:00;;;74.43;62.69;0;74.43;74.43;1;-118757;95318;214075;-23439;0;-1;4307;0;0;;4308;4306
12;03/18/2024;33;08:00;08:15;;;74.43;58.27;0;58.27;58.27;-1;-168153;170714;338867;2561;0;-5687;80;0;0;;5767;-5607
12;03/18/2024;34;08:15;08:30;;;;;0;68.27;68.27;0;-169805;129056;298860;-40749;0;0;0;0;0;;0;0
12;03/18/2024;35;08:30;08:45;;;;58.27;0;58.27;58.27;-1;-140286;134453;274740;-5833;0;-1876;0;0;0;;1876;-1876
12;03/18/2024;36;08:45;09:00;;;;53.77;0;53.77;53.77;-1;-131263;148756;280019;17494;0;-9288;0;0;0;;9288;-9288
12;03/18/2024;37;09:00;09:15;;;72.37;53.08;0;72.37;53.08;2;-127315;254381;381696;127066;0;-2741;235;0;0;;2976;-2506
12;03/18/2024;38;09:15;09:30;;;;-0.31;0;-0.31;-0.31;-1;-106210;194328;300538;88119;0;-43424;0;0;0;;43424;-43424
12;03/18/2024;39;09:30;09:45;;;;-146;0;-146;-146;-1;-115242;179437;294679;64196;0;-83393;0;0;0;;83393;-83393
12;03/18/2024;40;09:45;10:00;;;;-40;0;-40;-40;-1;-144439;173681;318120;29243;0;-63190;0;0;0;;63190;-63190
12;03/18/2024;41;10:00;10:15;;;94.2;12.69;0;94.2;12.69;2;-272888;174771;447660;-98117;0;-19378;12937;0;0;;32315;-6441
12;03/18/2024;42;10:15;10:30;;;74.98;;0;74.98;74.98;1;-187386;145950;333336;-41437;0;0;14553;0;0;;14553;14553
12;03/18/2024;43;10:30;10:45;;;64.08;41.69;0;64.08;41.69;2;-104055;100548;204603;-3506;0;-971;430;0;0;;1401;-541
12;03/18/2024;44;10:45;11:00;;;;3.69;0;3.69;3.69;-1;-98032;173690;271722;75658;0;-52108;0;0;0;;52108;-52108
12;03/18/2024;45;11:00;11:15;;;87.73;32.64;0;87.73;32.64;2;-166831;138804;305635;-28027;0;-8160;10685;0;0;;18845;2525
12;03/18/2024;46;11:15;11:30;;;;-1.31;0;-1.31;-1.31;-1;-116249;157616;273866;41367;0;-26934;0;0;0;;26934;-26934
12;03/18/2024;47;11:30;11:45;;;;0.89;0;0.89;0.89;-1;-116783;158582;275365;41799;0;-54059;0;0;0;;54059;-54059
12;03/18/2024;48;11:45;12:00;;;65.58;17.69;0;65.58;17.69;2;-126359;116867;243226;-9492;0;-23533;910;0;0;;24443;-22623
12;03/18/2024;49;12:00;12:15;;;109.7;;0;109.7;109.7;1;-259759;103417;363177;-156342;0;0;31323;0;0;;31323;31323
12;03/18/2024;50;12:15;12:30;;;76.3;;0;76.3;76.3;1;-242881;104049;346929;-138832;0;0;31433;0;0;;31433;31433
12;03/18/2024;51;12:30;12:45;;;93.9;;0;93.9;93.9;1;-268399;116876;385276;-151523;0;0;40175;0;0;;40175;40175
12;03/18/2024;52;12:45;13:00;;;1887.1;;0;1887.1;1887.1;1;-263459;125116;388575;-138343;0;0;92937;0;0;;92937;92937
12;03/18/2024;53;13:00;13:15;;;1887.1;36.57;0;36.57;36.57;-1;-117503;161861;279363;44358;0;-6941;1940;0;0;;8881;-5001
12;03/18/2024;54;13:15;13:30;;;59.3;46.57;0;61.5;46.57;2;-114039;125845;239884;11805;0;-8442;82;0;0;;8524;-8360
12;03/18/2024;55;13:30;13:45;;;;57.71;0;57.71;57.71;-1;-107992;130000;237991;22008;0;-1171;0;0;0;;1171;-1171
12;03/18/2024;56;13:45;14:00;;;;51.69;0;51.69;51.69;-1;-125878;114082;239960;-11795;0;-8890;0;0;0;;8890;-8890
12;03/18/2024;57;14:00;14:15;;;;35.38;0;35.38;35.38;-1;-79900;113109;193009;33209;0;-19561;0;0;0;;19561;-19561
12;03/18/2024;58;14:15;14:30;;;66.3;61.69;0;66.3;61.5;2;-119601;94888;214488;-24713;0;-1438;287;0;0;;1725;-1151
12;03/18/2024;59;14:30;14:45;;;66.3;;0;66.3;66.3;1;-122408;96558;218966;-25850;0;0;163;0;0;;163;163
12;03/18/2024;60;14:45;15:00;;;;63.69;0;63.69;63.69;-1;-102668;113981;216649;11313;0;-1021;0;0;0;;1021;-1021
12;03/18/2024;61;15:00;15:15;;;;61.69;0;61.69;61.69;-1;-119863;115076;234939;-4787;0;-3384;0;0;0;;3384;-3384
12;03/18/2024;62;15:15;15:30;;;;61.69;0;61.69;61.69;-1;-102239;111609;213848;9370;0;-3364;0;0;0;;3364;-3364
12;03/18/2024;63;15:30;15:45;;;;31.69;0;31.69;31.69;-1;-110698;155977;266675;45280;0;-33383;0;0;0;;33383;-33383
12;03/18/2024;64;15:45;16:00;;;;38.49;0;38.49;38.49;-1;-103245;176767;280013;73522;0;-14392;0;0;0;;14392;-14392
12;03/18/2024;65;16:00;16:15;;;;-99.6;0;-99.6;-99.6;-1;-102768;182307;285075;79539;0;-40468;0;0;0;;40468;-40468
12;03/18/2024;66;16:15;16:30;;;;54.34;0;54.34;54.34;-1;-147225;146932;294157;-293;0;-16547;0;0;0;;16547;-16547
12;03/18/2024;67;16:30;16:45;;;;57.69;0;57.69;57.69;-1;-121789;165920;287708;44131;0;-6701;0;0;0;;6701;-6701
12;03/18/2024;68;16:45;17:00;;;;53.47;0;53.47;53.47;-1;-137717;164911;302629;27194;0;-14491;0;0;0;;14491;-14491
12;03/18/2024;69;17:00;17:15;;;;-1456.43;0;-1456.43;-1456.43;-1;-152265;189769;342034;37504;0;-50310;0;0;0;;50310;-50310
12;03/18/2024;70;17:15;17:30;;;70.9;62.69;0;70.9;62.69;2;-119072;105487;224560;-13585;0;-980;211;0;0;;1191;-769
12;03/18/2024;71;17:30;17:45;;;68.69;51.49;0;51.49;51.49;-1;-131031;163626;294657;32595;0;-9914;8;0;0;;9922;-9906
12;03/18/2024;72;17:45;18:00;;;82.79;;0;82.79;82.79;1;-161309;138174;299483;-23135;0;0;18010;0;0;;18010;18010
12;03/18/2024;73;18:00;18:15;;;72.25;49.27;0;72.25;49.27;2;-97973;165721;263694;67747;0;-11079;3128;0;0;;14207;-7951
12;03/18/2024;74;18:15;18:30;;;;;0;69.11;69.11;0;-114685;158348;273033;43663;0;-2;0;0;0;;2;-2
12;03/18/2024;75;18:30;18:45;;;76.52;;0;76.52;76.52;1;-161613;168605;330218;6992;0;0;1511;0;0;;1511;1511
12;03/18/2024;76;18:45;19:00;;;72.25;;0;72.25;72.25;1;-149249;171409;320659;22160;0;0;787;0;0;;787;787
12;03/18/2024;77;19:00;19:15;;;78.82;;0;78.82;78.82;1;-159525;107180;266705;-52345;0;0;6647;0;0;;6647;6647
12;03/18/2024;78;19:15;19:30;;;72.71;;0;72.71;72.71;1;-126467;87605;214072;-38862;0;0;3491;0;0;;3491;3491
12;03/18/2024;79;19:30;19:45;;;72.71;71.27;0;71.27;71.27;-1;-126133;112482;238615;-13651;0;-185;60;0;0;;245;-125
12;03/18/2024;80;19:45;20:00;;;;60.25;0;60.25;60.25;-1;-116651;145223;261875;28572;0;-9408;0;0;0;;9408;-9408
